macros,positive frequency,length
('load_r1_l1_c1_k1_0'  'move_r1_l1_l0'  'move_r1_l1_l0'  'unload_r1_k1_0'),1,4
('move_r1_l1_l0'  'move_r1_l1_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),2,4
('move_r1_l1_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),2,4
('prepare_unload_0'  'move_r1_l0_l1'  'move_r1_l0_l1'  'load_r1_l1_c1_k1_0'  'prepare_unload_0'),2,5
('move_r1_l0_l1'  'move_r1_l0_l1'  'load_r1_l1_c1_k1_0'  'prepare_unload_0'  'load_r1_l1_c1_k1_0'),2,5
('move_r1_l0_l1'  'load_r1_l1_c1_k1_0'  'prepare_unload_0'  'load_r1_l1_c1_k1_0'  'move_r1_l1_l0'),1,5
('load_r1_l1_c1_k1_0'  'prepare_unload_0'  'load_r1_l1_c1_k1_0'  'move_r1_l1_l0'  'move_r1_l1_l0'),1,5
('prepare_unload_0'  'load_r1_l1_c1_k1_0'  'move_r1_l1_l0'  'move_r1_l1_l0'  'unload_r1_k1_0'),1,5
('load_r1_l1_c1_k1_0'  'move_r1_l1_l0'  'move_r1_l1_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),1,5
('move_r1_l1_l0'  'move_r1_l1_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),2,5
('move_r1_l1_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'  'prepare_unload_0'),2,5
('move_r1_l0_l2'  'move_r1_l0_l2'),51,2
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'),38,2
('load_r1_l2_c2_k1_0'  'prepare_unload_0'),4,2
('prepare_unload_0'  'load_r1_l2_c2_k1_0'),2,2
('load_r1_l2_c2_k1_0'  'move_r0_l0_l1'),1,2
('move_r0_l0_l1'  'move_r1_l2_l0'),1,2
('move_r1_l2_l0'  'move_r1_l2_l0'),17,2
('move_r1_l2_l0'  'unload_r1_k1_0'),3,2
('prepare_unload_0'  'move_r1_l0_l2'  'move_r1_l0_l2'),8,3
('move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'),38,3
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'prepare_unload_0'),2,3
('load_r1_l2_c2_k1_0'  'prepare_unload_0'  'load_r1_l2_c2_k1_0'),2,3
('prepare_unload_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l1'),1,3
('load_r1_l2_c2_k1_0'  'move_r0_l0_l1'  'move_r0_l0_l1'),1,3
('move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l2_l0'),1,3
('move_r0_l0_l1'  'move_r1_l2_l0'  'move_r1_l2_l0'),1,3
('move_r1_l2_l0'  'move_r1_l2_l0'  'unload_r1_k1_0'),2,3
('move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),3,3
('prepare_unload_0'  'move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'),7,4
('move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'prepare_unload_0'),2,4
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'prepare_unload_0'  'load_r1_l2_c2_k1_0'),2,4
('load_r1_l2_c2_k1_0'  'prepare_unload_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l1'),1,4
('prepare_unload_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l1'  'move_r0_l0_l1'),1,4
('load_r1_l2_c2_k1_0'  'move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l2_l0'),1,4
('move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l2_l0'  'move_r1_l2_l0'),1,4
('move_r0_l0_l1'  'move_r1_l2_l0'  'move_r1_l2_l0'  'unload_r1_k1_0'),1,4
('move_r1_l2_l0'  'move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),2,4
('move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),3,4
('prepare_unload_0'  'move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'prepare_unload_0'),2,5
('move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'prepare_unload_0'  'load_r1_l2_c2_k1_0'),2,5
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'prepare_unload_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l1'),1,5
('load_r1_l2_c2_k1_0'  'prepare_unload_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l1'  'move_r0_l0_l1'),1,5
('prepare_unload_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l2_l0'),1,5
('load_r1_l2_c2_k1_0'  'move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l2_l0'  'move_r1_l2_l0'),1,5
('move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l2_l0'  'move_r1_l2_l0'  'unload_r1_k1_0'),1,5
('move_r0_l0_l1'  'move_r1_l2_l0'  'move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),1,5
('move_r1_l2_l0'  'move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),2,5
('move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'  'prepare_unload_0'),3,5
('move_r1_l0_l1'  'prepare_unload_0'),6,2
('move_r1_l0_l1'  'move_r1_l0_l1'  'prepare_unload_0'),4,3
('move_r1_l0_l1'  'prepare_unload_0'  'move_r0_l0_l2'),1,3
('move_r1_l0_l1'  'move_r1_l0_l1'  'prepare_unload_0'  'move_r0_l0_l2'),1,4
('move_r1_l0_l1'  'prepare_unload_0'  'move_r0_l0_l2'  'move_r0_l0_l2'),1,4
('move_r1_l0_l1'  'move_r1_l0_l1'  'prepare_unload_0'  'move_r0_l0_l2'  'move_r0_l0_l2'),1,5
('move_r1_l0_l1'  'prepare_unload_0'  'move_r0_l0_l2'  'move_r0_l0_l2'  'load_r0_l2_c2_k1_0'),1,5
('prepare_unload_0'  'move_r0_l0_l2'  'move_r0_l0_l2'  'load_r0_l2_c2_k1_0'  'prepare_unload_0'),1,5
('move_r1_l0_l3'  'move_r1_l0_l3'),18,2
('move_r1_l0_l3'  'load_r1_l3_c3_k1_0'),8,2
('load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'),7,2
('load_r1_l3_c3_k1_0'  'move_r1_l3_l0'),2,2
('move_r1_l3_l0'  'prepare_unload_0'),25,2
('prepare_unload_0'  'move_r1_l3_l0'),11,2
('move_r1_l0_l3'  'move_r1_l0_l3'  'load_r1_l3_c3_k1_0'),8,3
('move_r1_l0_l3'  'load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'),7,3
('load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'  'move_r1_l3_l0'),2,3
('load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'),2,3
('move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'),9,3
('prepare_unload_0'  'move_r1_l3_l0'  'prepare_unload_0'),4,3
('move_r1_l3_l0'  'prepare_unload_0'  'unload_r1_k1_0'),7,3
('move_r1_l0_l3'  'move_r1_l0_l3'  'load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'),7,4
('move_r1_l0_l3'  'load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'  'move_r1_l3_l0'),2,4
('load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'),2,4
('load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'),2,4
('move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'  'prepare_unload_0'),4,4
('prepare_unload_0'  'move_r1_l3_l0'  'prepare_unload_0'  'unload_r1_k1_0'),4,4
('move_r1_l3_l0'  'prepare_unload_0'  'unload_r1_k1_0'  'unload_r1_k1_0'),7,4
('move_r1_l0_l3'  'move_r1_l0_l3'  'load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'  'move_r1_l3_l0'),2,5
('move_r1_l0_l3'  'load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'),2,5
('load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'),2,5
('load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'  'prepare_unload_0'),1,5
('move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'  'prepare_unload_0'  'unload_r1_k1_0'),4,5
('prepare_unload_0'  'move_r1_l3_l0'  'prepare_unload_0'  'unload_r1_k1_0'  'unload_r1_k1_0'),4,5
('move_r1_l3_l0'  'prepare_unload_0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),7,5
('prepare_unload_0'  'move_r1_l0_l3'),2,2
('move_r1_l3_l0'  'unload_r1_k1_0'),6,2
('prepare_unload_0'  'move_r1_l0_l3'  'move_r1_l0_l3'),1,3
('prepare_unload_0'  'move_r1_l3_l0'  'unload_r1_k1_0'),4,3
('move_r1_l3_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),6,3
('prepare_unload_0'  'move_r1_l0_l3'  'move_r1_l0_l3'  'load_r1_l3_c3_k1_0'),1,4
('move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'  'unload_r1_k1_0'),4,4
('prepare_unload_0'  'move_r1_l3_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),4,4
('move_r1_l3_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),6,4
('prepare_unload_0'  'move_r1_l0_l3'  'move_r1_l0_l3'  'load_r1_l3_c3_k1_0'  'load_r1_l3_c3_k1_0'),1,5
('load_r1_l3_c3_k1_0'  'move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'  'unload_r1_k1_0'),1,5
('move_r1_l3_l0'  'prepare_unload_0'  'move_r1_l3_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),4,5
('prepare_unload_0'  'move_r1_l3_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),4,5
('move_r1_l3_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'  'prepare_unload_0'),6,5
('prepare_unload_0'  'load_r0_l1_c1_k1_1'  'move_r0_l1_l0'  'move_r0_l1_l0'),1,4
('load_r0_l1_c1_k1_1'  'move_r0_l1_l0'  'move_r0_l1_l0'  'unload_r0_k1_0'),1,4
('load_r0_l1_c1_k1_1'  'prepare_unload_0'  'load_r0_l1_c1_k1_1'  'move_r0_l1_l0'  'move_r0_l1_l0'),1,5
('prepare_unload_0'  'load_r0_l1_c1_k1_1'  'move_r0_l1_l0'  'move_r0_l1_l0'  'unload_r0_k1_0'),1,5
('load_r0_l1_c1_k1_1'  'move_r0_l1_l0'  'move_r0_l1_l0'  'unload_r0_k1_0'  'unload_r0_k1_0'),1,5
('prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'prepare_unload_0'),1,4
('move_r0_l1_l2'  'load_r0_l2_c2_k1_1'  'prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'),1,5
('load_r0_l2_c2_k1_1'  'prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'prepare_unload_0'),1,5
('prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'prepare_unload_0'  'move_r0_l2_l0'),1,5
('load_r0_l2_c2_k1_1'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'move_r0_l2_l0'),1,4
('load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'move_r0_l2_l0'  'prepare_unload_0'),1,4
('move_r0_l1_l2'  'load_r0_l2_c2_k1_1'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'move_r0_l2_l0'),1,5
('load_r0_l2_c2_k1_1'  'load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'move_r0_l2_l0'  'prepare_unload_0'),1,5
('load_r0_l2_c2_k1_1'  'move_r0_l2_l0'  'move_r0_l2_l0'  'prepare_unload_0'  'unload_r0_k1_0'),1,5
('move_r1_l0_l1'  'move_r0_l0_l2'),5,2
('move_r1_l0_l1'  'move_r1_l0_l1'  'move_r0_l0_l2'),5,3
('move_r1_l0_l1'  'move_r0_l0_l2'  'move_r0_l0_l2'),5,3
('move_r1_l0_l1'  'move_r1_l0_l1'  'move_r0_l0_l2'  'move_r0_l0_l2'),5,4
('move_r1_l0_l1'  'move_r0_l0_l2'  'move_r0_l0_l2'  'load_r0_l2_c2_k1_0'),5,4
('move_r1_l0_l1'  'move_r1_l0_l1'  'move_r0_l0_l2'  'move_r0_l0_l2'  'load_r0_l2_c2_k1_0'),5,5
('move_r1_l0_l1'  'move_r0_l0_l2'  'move_r0_l0_l2'  'load_r0_l2_c2_k1_0'  'load_r0_l2_c2_k1_0'),5,5
('move_r0_l2_l1'  'load_r0_l1_c1_k1_1'  'load_r0_l1_c1_k1_1'  'move_r0_l1_l0'  'move_r0_l1_l0'),1,5
('move_r0_l0_l1'  'move_r1_l0_l2'),9,2
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'),37,2
('load_r1_l2_c2_k1_0'  'move_r1_l2_l1'),10,2
('move_r1_l2_l1'  'move_r1_l2_l1'),21,2
('move_r1_l2_l1'  'load_r1_l1_c1_k1_1'),10,2
('load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'),11,2
('load_r1_l1_c1_k1_1'  'move_r1_l1_l0'),1,2
('move_r1_l1_l0'  'prepare_unload_0'),17,2
('prepare_unload_0'  'move_r1_l1_l0'),7,2
('move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l0_l2'),5,3
('move_r0_l0_l1'  'move_r1_l0_l2'  'move_r1_l0_l2'),8,3
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'),36,3
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l1'),9,3
('load_r1_l2_c2_k1_0'  'move_r1_l2_l1'  'move_r1_l2_l1'),10,3
('move_r1_l2_l1'  'move_r1_l2_l1'  'load_r1_l1_c1_k1_1'),10,3
('move_r1_l2_l1'  'load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'),8,3
('load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'  'move_r1_l1_l0'),1,3
('load_r1_l1_c1_k1_1'  'move_r1_l1_l0'  'prepare_unload_0'),1,3
('move_r1_l1_l0'  'prepare_unload_0'  'move_r1_l1_l0'),4,3
('prepare_unload_0'  'move_r1_l1_l0'  'prepare_unload_0'),4,3
('move_r1_l1_l0'  'prepare_unload_0'  'unload_r1_k1_0'),10,3
('move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l0_l2'  'move_r1_l0_l2'),5,4
('move_r0_l0_l1'  'move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'),8,4
('move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'),36,4
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l1'),9,4
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l1'  'move_r1_l2_l1'),9,4
('load_r1_l2_c2_k1_0'  'move_r1_l2_l1'  'move_r1_l2_l1'  'load_r1_l1_c1_k1_1'),9,4
('move_r1_l2_l1'  'move_r1_l2_l1'  'load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'),8,4
('move_r1_l2_l1'  'load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'  'move_r1_l1_l0'),1,4
('load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'  'move_r1_l1_l0'  'prepare_unload_0'),1,4
('load_r1_l1_c1_k1_1'  'move_r1_l1_l0'  'prepare_unload_0'  'move_r1_l1_l0'),1,4
('move_r1_l1_l0'  'prepare_unload_0'  'move_r1_l1_l0'  'prepare_unload_0'),4,4
('prepare_unload_0'  'move_r1_l1_l0'  'prepare_unload_0'  'unload_r1_k1_0'),4,4
('move_r1_l1_l0'  'prepare_unload_0'  'unload_r1_k1_0'  'unload_r1_k1_0'),10,4
('move_r0_l0_l1'  'move_r0_l0_l1'  'move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'),5,5
('move_r0_l0_l1'  'move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'),8,5
('move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l1'),9,5
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l1'  'move_r1_l2_l1'),9,5
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l1'  'move_r1_l2_l1'  'load_r1_l1_c1_k1_1'),8,5
('load_r1_l2_c2_k1_0'  'move_r1_l2_l1'  'move_r1_l2_l1'  'load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'),7,5
('move_r1_l2_l1'  'move_r1_l2_l1'  'load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'  'move_r1_l1_l0'),1,5
('move_r1_l2_l1'  'load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'  'move_r1_l1_l0'  'prepare_unload_0'),1,5
('load_r1_l1_c1_k1_1'  'load_r1_l1_c1_k1_1'  'move_r1_l1_l0'  'prepare_unload_0'  'move_r1_l1_l0'),1,5
('load_r1_l1_c1_k1_1'  'move_r1_l1_l0'  'prepare_unload_0'  'move_r1_l1_l0'  'prepare_unload_0'),1,5
('move_r1_l1_l0'  'prepare_unload_0'  'move_r1_l1_l0'  'prepare_unload_0'  'unload_r1_k1_0'),4,5
('prepare_unload_0'  'move_r1_l1_l0'  'prepare_unload_0'  'unload_r1_k1_0'  'unload_r1_k1_0'),4,5
('move_r1_l1_l0'  'prepare_unload_0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),10,5
('load_r0_l2_c2_k1_1'  'move_r1_l0_l3'),5,2
('move_r1_l0_l3'  'move_r0_l2_l0'),2,2
('move_r0_l2_l0'  'move_r1_l0_l3'),1,2
('prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r1_l0_l3'),1,3
('load_r0_l2_c2_k1_1'  'move_r1_l0_l3'  'move_r0_l2_l0'),1,3
('move_r1_l0_l3'  'move_r0_l2_l0'  'move_r1_l0_l3'),1,3
('move_r0_l2_l0'  'move_r1_l0_l3'  'move_r0_l2_l0'),1,3
('move_r1_l0_l3'  'move_r0_l2_l0'  'unload_r0_k1_0'),1,3
('load_r0_l2_c2_k1_1'  'prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r1_l0_l3'),1,4
('prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r1_l0_l3'  'move_r0_l2_l0'),1,4
('load_r0_l2_c2_k1_1'  'move_r1_l0_l3'  'move_r0_l2_l0'  'move_r1_l0_l3'),1,4
('move_r1_l0_l3'  'move_r0_l2_l0'  'move_r1_l0_l3'  'move_r0_l2_l0'),1,4
('move_r0_l2_l0'  'move_r1_l0_l3'  'move_r0_l2_l0'  'unload_r0_k1_0'),1,4
('move_r1_l0_l3'  'move_r0_l2_l0'  'unload_r0_k1_0'  'unload_r0_k1_0'),1,4
('load_r0_l2_c2_k1_0'  'load_r0_l2_c2_k1_1'  'prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r1_l0_l3'),1,5
('load_r0_l2_c2_k1_1'  'prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r1_l0_l3'  'move_r0_l2_l0'),1,5
('prepare_unload_0'  'load_r0_l2_c2_k1_1'  'move_r1_l0_l3'  'move_r0_l2_l0'  'move_r1_l0_l3'),1,5
('load_r0_l2_c2_k1_1'  'move_r1_l0_l3'  'move_r0_l2_l0'  'move_r1_l0_l3'  'move_r0_l2_l0'),1,5
('move_r1_l0_l3'  'move_r0_l2_l0'  'move_r1_l0_l3'  'move_r0_l2_l0'  'unload_r0_k1_0'),1,5
('move_r0_l2_l0'  'move_r1_l0_l3'  'move_r0_l2_l0'  'unload_r0_k1_0'  'unload_r0_k1_0'),1,5
('move_r1_l0_l3'  'move_r0_l2_l0'  'unload_r0_k1_0'  'unload_r0_k1_0'  'prepare_unload_0'),1,5
('load_r1_l2_c2_k1_0'  'move_r0_l0_l3'),1,2
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),2,2
('load_r1_l2_c2_k1_1'  'prepare_unload_0'),6,2
('load_r1_l2_c2_k1_1'  'move_r1_l2_l0'),1,2
('move_r1_l2_l0'  'prepare_unload_0'),19,2
('prepare_unload_0'  'move_r1_l2_l0'),5,2
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l3'),1,3
('load_r1_l2_c2_k1_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),1,3
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'prepare_unload_0'),1,3
('load_r1_l2_c2_k1_1'  'prepare_unload_0'  'move_r0_l0_l3'),1,3
('prepare_unload_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),1,3
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'move_r1_l2_l0'),1,3
('load_r1_l2_c2_k1_1'  'move_r1_l2_l0'  'prepare_unload_0'),1,3
('move_r1_l2_l0'  'prepare_unload_0'  'move_r1_l2_l0'),2,3
('prepare_unload_0'  'move_r1_l2_l0'  'unload_r1_k1_0'),1,3
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l3'),1,4
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),1,4
('load_r1_l2_c2_k1_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'prepare_unload_0'),1,4
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'prepare_unload_0'  'move_r0_l0_l3'),1,4
('load_r1_l2_c2_k1_1'  'prepare_unload_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),1,4
('prepare_unload_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'move_r1_l2_l0'),1,4
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'move_r1_l2_l0'  'prepare_unload_0'),1,4
('load_r1_l2_c2_k1_1'  'move_r1_l2_l0'  'prepare_unload_0'  'move_r1_l2_l0'),1,4
('move_r1_l2_l0'  'prepare_unload_0'  'move_r1_l2_l0'  'unload_r1_k1_0'),1,4
('prepare_unload_0'  'move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),1,4
('move_r1_l0_l2'  'move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l3'),1,5
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),1,5
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'prepare_unload_0'),1,5
('load_r1_l2_c2_k1_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'prepare_unload_0'  'move_r0_l0_l3'),1,5
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'prepare_unload_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'),1,5
('load_r1_l2_c2_k1_1'  'prepare_unload_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'move_r1_l2_l0'),1,5
('prepare_unload_0'  'move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'move_r1_l2_l0'  'prepare_unload_0'),1,5
('move_r0_l0_l3'  'load_r1_l2_c2_k1_1'  'move_r1_l2_l0'  'prepare_unload_0'  'move_r1_l2_l0'),1,5
('load_r1_l2_c2_k1_1'  'move_r1_l2_l0'  'prepare_unload_0'  'move_r1_l2_l0'  'unload_r1_k1_0'),1,5
('move_r1_l2_l0'  'prepare_unload_0'  'move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'),1,5
('prepare_unload_0'  'move_r1_l2_l0'  'unload_r1_k1_0'  'unload_r1_k1_0'  'prepare_unload_0'),1,5
('load_r1_l2_c2_k1_0'  'move_r1_l2_l3'),10,2
('move_r1_l2_l3'  'move_r1_l2_l3'),21,2
('move_r1_l2_l3'  'load_r1_l3_c3_k1_1'),12,2
('load_r1_l3_c3_k1_1'  'prepare_unload_0'),7,2
('prepare_unload_0'  'load_r1_l3_c3_k1_1'),5,2
('move_r1_l3_l0'  'move_r1_l3_l0'),14,2
('prepare_unload_0'  'move_r0_l0_l1'  'move_r1_l0_l2'),3,3
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l3'),10,3
('load_r1_l2_c2_k1_0'  'move_r1_l2_l3'  'move_r1_l2_l3'),9,3
('move_r1_l2_l3'  'move_r1_l2_l3'  'load_r1_l3_c3_k1_1'),11,3
('move_r1_l2_l3'  'load_r1_l3_c3_k1_1'  'prepare_unload_0'),4,3
('load_r1_l3_c3_k1_1'  'prepare_unload_0'  'load_r1_l3_c3_k1_1'),5,3
('prepare_unload_0'  'load_r1_l3_c3_k1_1'  'prepare_unload_0'),1,3
('load_r1_l3_c3_k1_1'  'prepare_unload_0'  'prepare_unload_0'),2,3
('prepare_unload_0'  'prepare_unload_0'  'move_r1_l3_l0'),2,3
('prepare_unload_0'  'move_r1_l3_l0'  'move_r1_l3_l0'),2,3
('move_r1_l3_l0'  'move_r1_l3_l0'  'prepare_unload_0'),12,3
('move_r0_l0_l1'  'prepare_unload_0'  'move_r0_l0_l1'  'move_r1_l0_l2'),3,4
('prepare_unload_0'  'move_r0_l0_l1'  'move_r1_l0_l2'  'move_r1_l0_l2'),3,4
('move_r1_l0_l2'  'load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l3'),10,4
('load_r1_l2_c2_k1_0'  'load_r1_l2_c2_k1_0'  'move_r1_l2_l3'  'move_r1_l2_l3'),9,4
('load_r1_l2_c2_k1_0'  'move_r1_l2_l3'  'move_r1_l2_l3'  'load_r1_l3_c3_k1_1'),9,4
('move_r1_l2_l3'  'move_r1_l2_l3'  'load_r1_l3_c3_k1_1'  'prepare_unload_0'),3,4
('move_r1_l2_l3'  'load_r1_l3_c3_k1_1'  'prepare_unload_0'  'load_r1_l3_c3_k1_1'),4,4
('load_r1_l3_c3_k1_1'  'prepare_unload_0'  'load_r1_l3_c3_k1_1'  'prepare_unload_0'),1,4
('prepare_unload_0'  'load_r1_l3_c3_k1_1'  'prepare_unload_0'  'prepare_unload_0'),1,4
('load_r1_l3_c3_k1_1'  'prepare_unload_0'  'prepare_unload_0'  'move_r1_l3_l0'),2,4
