Expanded states,MemoryError,Useful macros,config,group,instance,memory,overall_time,plan_size,real,retval,run,set,solved,sys,user
,False,,,set_1_hff,problem_485.anml,2993916,,,602.003549,137,,set_1,,3.301447,598.702102
,False,,,set_1_hff,problem_265.anml,3766720,,,601.984648,137,,set_1,,4.064824,597.919824
,False,,,set_1_hff,problem_471.anml,2421440,,,601.932897,137,,set_1,,3.100588,598.832309
,False,,,set_1_hff,problem_266.anml,3467248,,,601.963495,137,,set_1,,3.578748,598.384747
,False,,,set_1_hff,problem_281.anml,3836988,,,601.994835,137,,set_1,,3.881258,598.113577
,False,,,set_1_hff,problem_427.anml,2370256,,,601.940338,137,,set_1,,2.666769,599.273569
,False,,,set_1_hff,problem_254.anml,3494668,,,601.940085,137,,set_1,,3.5317940000000005,598.408291
,False,,,set_1_hff,problem_367.anml,3174580,,,602.001732,137,,set_1,,3.3548909999999994,598.646841
,False,,,set_1_hff,problem_250.anml,3466604,,,601.9732959999999,137,,set_1,,3.950986,598.02231
,False,,,set_1_hff,problem_375.anml,3184588,,,601.9469250000001,137,,set_1,,3.360706,598.586219
,False,,,set_1_hff,problem_431.anml,2397796,,,601.862914,137,,set_1,,2.808863,599.054051
,False,,,set_1_hff,problem_298.anml,3486296,,,601.947907,137,,set_1,,3.759086,598.188821
,False,,,set_1_hff,problem_441.anml,3020228,,,601.9315359999999,137,,set_1,,3.14203,598.789506
,False,,,set_1_hff,problem_450.anml,2809180,,,601.933807,137,,set_1,,3.085888,598.847919
,False,,,set_1_hff,problem_325.anml,3792376,,,601.9846679999999,137,,set_1,,3.922662,598.062006
,False,,,set_1_hff,problem_271.anml,2981776,,,602.012098,137,,set_1,,3.447793,598.564305
,False,,,set_1_hff,problem_257.anml,3784820,,,602.0358749999999,137,,set_1,,4.050674,597.985201
,False,,,set_1_hff,problem_421.anml,2978220,,,602.0107680000002,137,,set_1,,3.200541,598.810227
,False,,,set_1_hff,problem_398.anml,3968580,,,601.904656,137,,set_1,,3.7999609999999997,598.104695
,False,,,set_1_hff,problem_301.anml,3825880,,,602.021243,137,,set_1,,3.916876,598.104367
,False,,,set_1_hff,problem_470.anml,2763348,,,601.924749,137,,set_1,,3.200952,598.723797
,False,,,set_1_hff,problem_287.anml,2959252,,,601.942748,137,,set_1,,3.569556,598.373192
,False,,,set_1_hff,problem_291.anml,2945824,,,601.949982,137,,set_1,,3.3839719999999995,598.56601
,False,,,set_1_hff,problem_482.anml,2794264,,,601.922342,137,,set_1,,3.2508559999999997,598.671486
,False,,,set_1_hff,problem_442.anml,2802108,,,601.934119,137,,set_1,,3.393306,598.540813
,False,,,set_1_hff,problem_270.anml,3479664,,,601.9477,137,,set_1,,3.682585,598.265115
,False,,,set_1_hff,problem_411.anml,3212304,,,601.972747,137,,set_1,,3.296653,598.676094
,False,,,set_1_hff,problem_403.anml,3163788,,,601.981312,137,,set_1,,3.3231159999999997,598.658196
9,False,,,set_2_hff,problem_23.anml,453612,0.1514432430267334,4,3.152728,0,,set_2,True,0.77054,2.382188
23,False,,,set_2_hff,problem_73.anml,447544,0.16928768157958984,8,3.22954,0,,set_2,True,0.732105,2.497435
49,False,,,set_2_hff,problem_316.anml,449396,0.34810590744018555,22,3.492862,0,,set_2,True,0.7845759999999999,2.708286
25,False,,,set_2_hff,problem_351.anml,447632,0.5081682205200195,12,3.7984459999999998,0,,set_2,True,0.698009,3.100437
76,False,,,set_2_hff,problem_444.anml,452740,0.8190584182739258,34,4.07526,0,,set_2,True,0.86761,3.20765
16,False,,,set_2_hff,problem_48.anml,448440,0.07909965515136719,7,3.03728,0,,set_2,True,0.728084,2.309196
9,False,,,set_2_hff,problem_1.anml,451424,0.08318924903869629,4,3.009739,0,,set_2,True,0.732383,2.277356
16,False,,,set_2_hff,problem_24.anml,452764,0.08011317253112793,7,3.0844620000000003,0,,set_2,True,0.867404,2.217058
23,False,,,set_2_hff,problem_108.anml,450192,0.12563538551330566,10,3.2456709999999998,0,,set_2,True,0.782809,2.462862
26,False,,,set_2_hff,problem_38.anml,450484,0.2827022075653076,8,3.319431,0,,set_2,True,0.77718,2.542251
34,False,,,set_2_hff,problem_328.anml,449136,0.14335417747497559,16,3.260085,0,,set_2,True,0.790457,2.469628
17,False,,,set_2_hff,problem_166.anml,451200,0.21164464950561523,8,3.3048450000000003,0,,set_2,True,0.8209679999999999,2.483877
26,False,,,set_2_hff,problem_58.anml,449308,0.2852592468261719,8,3.431046,0,,set_2,True,0.775512,2.655534
49,False,,,set_2_hff,problem_296.anml,448824,0.3534514904022217,22,3.585375,0,,set_2,True,0.792451,2.792924
49,False,,,set_2_hff,problem_284.anml,449580,0.3610997200012207,22,3.6587899999999998,0,,set_2,True,0.79335,2.86544
1033,False,,,set_2_hff,problem_113.anml,450248,5.274780035018921,11,8.418914,0,,set_2,True,0.827264,7.59165
34,False,,,set_2_hff,problem_332.anml,449472,0.14077067375183105,16,3.115082,0,,set_2,True,0.729819,2.385263
16,False,,,set_2_hff,problem_72.anml,451320,0.07933664321899414,7,3.072104,0,,set_2,True,0.7758069999999999,2.296297
26,False,,,set_2_hff,problem_74.anml,451988,0.2824137210845947,8,3.253502,0,,set_2,True,0.656775,2.596727
17,False,,,set_2_hff,problem_178.anml,452236,0.21396565437316895,8,3.2444569999999997,0,,set_2,True,0.773207,2.47125
16,False,,,set_2_hff,problem_80.anml,450068,0.07954597473144531,7,3.1380980000000003,0,,set_2,True,0.749042,2.389056
45,False,,,set_2_hff,problem_349.anml,447904,0.3724539279937744,14,3.458269,0,,set_2,True,0.7402139999999999,2.718055
26,False,,,set_2_hff,problem_30.anml,452112,0.2887535095214844,8,3.418116,0,,set_2,True,0.762474,2.655642
76,False,,,set_2_hff,problem_432.anml,451716,0.8406128883361816,34,4.101839,0,,set_2,True,0.8292149999999999,3.272624
247,False,,,set_2_hff,problem_209.anml,452052,1.4122397899627686,14,4.534119,0,,set_2,True,0.7345849999999999,3.799534
119,False,,,set_2_hff,problem_138.anml,452168,1.395106554031372,12,4.572298,0,,set_2,True,0.766278,3.80602
247,False,,,set_2_hff,problem_225.anml,452372,1.415788173675537,14,4.599633,0,,set_2,True,0.8046519999999999,3.794981
226,False,,,set_2_hff,problem_87.anml,452820,3.719891309738159,13,6.888683,0,,set_2,True,0.814948,6.073735
9,False,,,set_2_hff,problem_20.anml,450624,0.05551648139953613,4,2.981989,0,,set_2,True,0.836696,2.145293
16,False,,,set_2_hff,problem_28.anml,452956,0.08016681671142578,7,3.0375039999999998,0,,set_2,True,0.754527,2.282977
34,False,,,set_2_hff,problem_344.anml,452460,0.14163589477539062,16,3.189255,0,,set_2,True,0.6795889999999999,2.509666
17,False,,,set_2_hff,problem_181.anml,447676,0.14360594749450684,8,3.206276,0,,set_2,True,0.7694679999999999,2.436808
45,False,,,set_2_hff,problem_345.anml,450452,0.37801551818847656,14,3.498446,0,,set_2,True,0.772624,2.725822
55,False,,,set_2_hff,problem_408.anml,451900,0.349506139755249,25,3.502384,0,,set_2,True,0.785658,2.716726
49,False,,,set_2_hff,problem_324.anml,452484,0.3633866310119629,22,3.589698,0,,set_2,True,0.8320099999999999,2.757688
226,False,,,set_2_hff,problem_135.anml,453028,3.764610767364502,13,6.907814999999999,0,,set_2,True,0.83599,6.071825
2941,False,,,set_2_hff,problem_190.anml,548524,31.036685705184937,14,34.194821999999995,0,,set_2,True,0.965475,33.229347
16,False,,,set_2_hff,problem_40.anml,453476,0.07888436317443848,7,3.00898,0,,set_2,True,0.700368,2.308612
9,False,,,set_2_hff,problem_21.anml,451400,0.08530068397521973,4,3.0770139999999997,0,,set_2,True,0.714657,2.362357
32,False,,,set_2_hff,problem_63.anml,451964,0.45262956619262695,9,3.509422,0,,set_2,True,0.786835,2.722587
76,False,,,set_2_hff,problem_476.anml,451880,0.8467938899993896,34,4.140347,0,,set_2,True,0.743157,3.39719
2941,False,,,set_2_hff,problem_242.anml,547072,30.11716389656067,14,33.307246,0,,set_2,True,1.06421,32.243036
9570,False,,,set_2_hff,problem_401.anml,951824,92.22860813140869,29,95.51558399999999,0,,set_2,True,1.2401180000000003,94.275466
23,False,,,set_2_hff,problem_140.anml,449824,0.12321162223815918,10,3.081879,0,,set_2,True,0.680347,2.401532
16,False,,,set_2_hff,problem_44.anml,453232,0.07940387725830078,7,3.098361,0,,set_2,True,0.822317,2.276044
35,False,,,set_2_hff,problem_212.anml,449328,0.18430805206298828,16,3.343272,0,,set_2,True,0.7820199999999999,2.561252
49,False,,,set_2_hff,problem_304.anml,450688,0.3542342185974121,22,3.55728,0,,set_2,True,0.759057,2.798223
32,False,,,set_2_hff,problem_31.anml,451936,0.4527733325958252,9,3.548458,0,,set_2,True,0.7891349999999999,2.759323
9570,False,,,set_2_hff,problem_365.anml,951444,92.25530195236206,29,95.456831,0,,set_2,True,1.239222,94.217609
9570,False,,,set_2_hff,problem_405.anml,948624,92.95627856254578,29,96.170524,0,,set_2,True,1.209027,94.961497
16,False,,,set_2_hff,problem_68.anml,449272,0.07929325103759766,7,3.0193,0,,set_2,True,0.678101,2.341199
9,False,,,set_2_hff,problem_6.anml,451956,0.11935877799987793,4,3.089109,0,,set_2,True,0.8033049999999999,2.285804
